Wavelength,Flux,FluxErr
1.101681271411468515e+04,8.260789317681801751e-14,3.902058874777648067e-16
1.106303975196441206e+04,8.477098874246300990e-14,4.556826929022578751e-16
1.110926678981413897e+04,8.525729146019803517e-14,5.066565317864488511e-16
1.115549382766386589e+04,8.261811636561802499e-14,5.210435812462889303e-16
1.120172086551359280e+04,8.074909015949910132e-14,5.299684141060494122e-16
1.124794790336332153e+04,8.019443879000199521e-14,5.393098813937827218e-16
1.129417494121304844e+04,7.879981958109385373e-14,5.392358373796103813e-16
1.134040197906277535e+04,7.931519582687559200e-14,5.536317789249161602e-16
1.138662901691250227e+04,7.789085882563816237e-14,5.541763442838783136e-16
1.143285605476222918e+04,7.454752083990982368e-14,5.314132893085832271e-16
1.147908309261195791e+04,7.775717565829887063e-14,5.711124921834714059e-16
1.152531013046168482e+04,7.685751386044146203e-14,5.675815408709914464e-16
1.157153716831141173e+04,7.688808216421589279e-14,5.708927389656062300e-16
1.161776420616114046e+04,7.507308087353187360e-14,5.646395828192616885e-16
1.166399124401086556e+04,7.371981112179039526e-14,5.632202657404912685e-16
1.171021828186059429e+04,7.479027521821564732e-14,5.879896581280022841e-16
1.175644531971032120e+04,7.488210547979343037e-14,6.034731664553312683e-16
1.180267235756004811e+04,7.350317629508065240e-14,6.042308125023750735e-16
1.184889939540977684e+04,7.172733716166711613e-14,6.063337063757463579e-16
1.189512643325950376e+04,7.168718179263060453e-14,6.135254466243186052e-16
1.194135347110923067e+04,7.126810703073101893e-14,6.170044628666160579e-16
1.198758050895895758e+04,6.990089327912986825e-14,6.152882495986695830e-16
1.203380754680868449e+04,6.850426680659925707e-14,6.136317874327602057e-16
1.208003458465841322e+04,6.920413113833788472e-14,6.248606792017546445e-16
1.212626162250814014e+04,6.834005740350512799e-14,6.228243410212129221e-16
1.217248866035786705e+04,6.927291321374469312e-14,6.415949887977937570e-16
1.221871569820759396e+04,6.859457267287274091e-14,6.432688249327771320e-16
1.226494273605732087e+04,6.742517266676145083e-14,6.445974403972736352e-16
1.231116977390704960e+04,6.754508050003533995e-14,6.467179295193348853e-16
1.235739681175677651e+04,6.760243744423552686e-14,6.573642943391832620e-16
1.240362384960650343e+04,6.686412410832864590e-14,6.587659776882171713e-16
1.244985088745623216e+04,6.617767158582840226e-14,6.531053269949340040e-16
1.249607792530595725e+04,6.614479474758296102e-14,6.575050912563844537e-16
1.254230496315568416e+04,6.508741119680694593e-14,6.527157166387394781e-16
1.258853200100541108e+04,6.423626959872718447e-14,6.504368283152257743e-16
1.263475903885513799e+04,6.407870471203890060e-14,6.494178922857920141e-16
1.268098607670486672e+04,6.333996998858552708e-14,6.451374123362880312e-16
1.272721311455459363e+04,6.282130892857705291e-14,6.510830256361770434e-16
1.277344015240432054e+04,6.184514984054422446e-14,6.489760890458715127e-16
1.281966719025404745e+04,6.069007484657965258e-14,6.453581679544868606e-16
1.286589422810377437e+04,6.054271796097133052e-14,6.497297675838798278e-16
1.291212126595350310e+04,6.125722004528691844e-14,6.575926355066604326e-16
1.295834830380323001e+04,6.122231327356991594e-14,6.687530946020432456e-16
1.300457534165295692e+04,6.104186075525970063e-14,6.751134139381288461e-16
1.305080237950268565e+04,5.924443083044294304e-14,6.602815491529573190e-16
1.309702941735241075e+04,5.673264805455867231e-14,6.313624916615728075e-16
1.314325645520213948e+04,5.854625000845307406e-14,6.649531685683318505e-16
1.318948349305186639e+04,5.817563739885508601e-14,6.652565661423679301e-16
1.323571053090159330e+04,5.820362977092221186e-14,6.764359878284996626e-16
1.328193756875132203e+04,5.733879748994132024e-14,6.717763960034821505e-16
1.332816460660104894e+04,5.732661456561372122e-14,6.741767167632469479e-16
1.337439164445077586e+04,5.747610097227119829e-14,6.794407913218789427e-16
1.342061868230050277e+04,5.666230957103193814e-14,6.790160391351760894e-16
1.346684572015022968e+04,5.650217617950220522e-14,6.797561199686668729e-16
1.351307275799995841e+04,5.588600583802499075e-14,6.794112886486168730e-16
1.355929979584968532e+04,5.525735382223729410e-14,6.771200455289921152e-16
1.360552683369941224e+04,5.478235992045318385e-14,6.706336370480790893e-16
1.365175387154914097e+04,5.426605246863593748e-14,6.638472287295199239e-16
1.369798090939886606e+04,5.371960807556128006e-14,6.590040578626805946e-16
1.374420794724859479e+04,5.298590220882750756e-14,6.505442086895417472e-16
1.379043498509832170e+04,5.331513501825916277e-14,6.532057228116985657e-16
1.383666202294804862e+04,5.260038078419007775e-14,6.425987264022827562e-16
1.388288906079777735e+04,5.171203952131970132e-14,6.340651799814487986e-16
1.392911609864750244e+04,4.966428878835609520e-14,6.159354848665449793e-16
1.397534313649723117e+04,5.196229726988842193e-14,6.466743645194553387e-16
1.402157017434695626e+04,5.209487892295853839e-14,6.475725901847128817e-16
1.406779721219668318e+04,5.106711102592183036e-14,6.417138288760275599e-16
1.411402425004641191e+04,5.058424857743644126e-14,6.454555038015364420e-16
1.416025128789613882e+04,5.067629721620473892e-14,6.500888151041944198e-16
1.420647832574586573e+04,5.020459533350450610e-14,6.444752773552180255e-16
1.425270536359559446e+04,4.959521285815599523e-14,6.414882513493210553e-16
1.429893240144531956e+04,4.900310515950460374e-14,6.425144988619318095e-16
1.434515943929504829e+04,4.830586307524973662e-14,6.332578979363112193e-16
1.439138647714477520e+04,4.828512268151860406e-14,6.370979515365470310e-16
1.443761351499450211e+04,4.775255014087060272e-14,6.294138670350128417e-16
1.448384055284423084e+04,4.796368653640276944e-14,6.350383677142857412e-16
1.453006759069395594e+04,4.700084177423827829e-14,6.250541918746627666e-16
1.457629462854368467e+04,4.666768128594294282e-14,6.183485673065697690e-16
1.462252166639341158e+04,4.665238635825517361e-14,6.206957840831279516e-16
1.466874870424313849e+04,4.623167939751432728e-14,6.134166182966075529e-16
1.471497574209286722e+04,4.630198018136490195e-14,6.154150437378063347e-16
1.476120277994259413e+04,4.602170620222281876e-14,6.097629190475492016e-16
1.480742981779232105e+04,4.510637856465883440e-14,5.984327778875701595e-16
1.485365685564204796e+04,4.473468494920133168e-14,5.957605458899486398e-16
1.489988389349177487e+04,4.461548314562611731e-14,5.970476069726323302e-16
1.494611093134150360e+04,4.468067056971553936e-14,6.003431604891927948e-16
1.499233796919123051e+04,4.382469982121753343e-14,5.968017978040778018e-16
1.503856500704095743e+04,4.219458837362309326e-14,5.757807983329692882e-16
1.508479204489068616e+04,4.261509725905476940e-14,5.827887841106464704e-16
1.513101908274041125e+04,4.362612417149080337e-14,5.962307937629071274e-16
1.517724612059013998e+04,4.348116280756976428e-14,5.942829607473982031e-16
1.522347315843986689e+04,4.258196651585538733e-14,5.837530913130428103e-16
1.526970019628959380e+04,4.274559502609010908e-14,5.900869034770754806e-16
1.531592723413932254e+04,4.217022486523385136e-14,5.806417913247806387e-16
1.536215427198904763e+04,4.194870109207056981e-14,5.774637277087208013e-16
1.540838130983877636e+04,4.190099385932492222e-14,5.772036235198612989e-16
1.545460834768850327e+04,4.166586939843459670e-14,5.748436428881995594e-16
1.550083538553822837e+04,4.109180274406854574e-14,5.624541710704033281e-16
1.554706242338795710e+04,4.076095100738932995e-14,5.596458469459108948e-16
1.559328946123768401e+04,4.032080427992810556e-14,5.513080434850393083e-16
1.563951649908741092e+04,4.019650007072583001e-14,5.518582155848053515e-16
1.568574353693713965e+04,3.971098020266330388e-14,5.455070780982215218e-16
1.573197057478686474e+04,3.896797513954845472e-14,5.365988352196198574e-16
1.577819761263659348e+04,3.832057614587126598e-14,5.299490127186797797e-16
1.582442465048632039e+04,3.827153822492787030e-14,5.311468669741398327e-16
1.587065168833604730e+04,3.717270797476200390e-14,5.150454312241047450e-16
1.591687872618577603e+04,3.730485248552361656e-14,5.171754787171173981e-16
1.596310576403550112e+04,3.749306067950063622e-14,5.176828125306482808e-16
1.600933280188522986e+04,3.810789649953535903e-14,5.254120640973064810e-16
1.605555983973495677e+04,3.704743083190352218e-14,5.096245689285654222e-16
1.610178687758468368e+04,3.724305807176690418e-14,5.117567528871075063e-16
1.614801391543441241e+04,3.665572436654151070e-14,5.043497186530967725e-16
1.619424095328413932e+04,3.681500594693986279e-14,5.047429746997284291e-16
1.624046799113386624e+04,3.672633759319286399e-14,4.974197899046861210e-16
